"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"539045","MNKALCOLTD","Manaksia Aluminium Company","B","1.0000","1","ES","E","BSE","30.2600","20.1800","","","-1"
"521188","UNITEDTE","United Textiles","XT","1.0000","1","ES","E","BSE","14.1400","12.8000","","","-1"
"14339","GANESHHOUC","Ganesh Housing Corp","EQ","5.0000","1","ES","E","NSE","543.7000","362.5000","","","220642"
"16123","BHARATWIRE","Bharat Wire Ropes","EQ","5.0000","1","ES","E","NSE","321.1000","214.1000","","","373639"
"520155","STARLOG","Starlog Enterprises Limit","X","1.0000","1","ES","E","BSE","27.1500","24.5700","","","-1"
"500020","BOMDYEING","Bombay Dyeing","A","5.0000","1","ES","E","BSE","170.6000","113.8000","","","-1"
"17903","ABBOTINDIA","Abbott India","EQ","5.0000","1","ES","E","NSE","24915.7000","20385.6000","","","4398"
"19108","ROLLT","ROLLATAINERS LIMITED","BE","5.0000","1","ES","E","NSE","1.1000","1.0000","","","8179250"
"540133","ICICIPRULI","ICICI Prudential Life Ins.","A","5.0000","1","ES","E","BSE","635.6000","520.1000","","","-1"
"21099","SPYL","Shekhawati Poly-Yarn","BE","5.0000","1","ES","E","NSE","0.6500","0.5500","","","11271689"
"530919","REMSONSIND","Remsons Industries","T","5.0000","1","ES","E","BSE","451.5500","408.5500","","","-1"
"540692","APEX","Apex Frozen Foods","B","5.0000","1","ES","E","BSE","269.3000","179.6000","","","-1"
"509525","EMPIND","Empire Ind.","X","5.0000","1","ES","E","BSE","1190.4500","793.6500","","","-1"
"17400","NHPC","Nhpc","EQ","5.0000","1","ES","E","NSE","62.7000","41.8000","","","1908556"
"531633","LINCOPH","Lincoln Pharma","B","5.0000","1","ES","E","BSE","602.3000","401.6000","","","-1"
"275","AUROPHARMA","Aurobindo Pharma","EQ","5.0000","1","ES","E","NSE","961.0000","786.3000","","","114258"
"507514","SDBL","Som Distilleries & Brewer","B","5.0000","1","ES","E","BSE","387.6500","258.4500","","","-1"
"542141","TECHNOE","Techno Elec & Eng Co.","A","5.0000","1","ES","E","BSE","613.9500","409.3500","","","-1"
"500207","INDORAMA","Indo Rama Synthetics","B","1.0000","1","ES","E","BSE","59.7800","39.8600","","","-1"
"22","ACC","ACC","EQ","5.0000","1","ES","E","NSE","2200.1000","1800.1000","","","49951"
"154","APCOTEXIND","Apcotex Industries Limite","EQ","5.0000","1","ES","E","NSE","597.5000","398.4000","","","200795"
"1681","IVP","IVP LTD","EQ","5.0000","1","ES","E","NSE","170.4000","154.2000","","","337668"
"539518","UDAYJEW","Uday Jewellery Industries","X","5.0000","1","ES","E","BSE","155.2500","103.5500","","","-1"
"500240","KINETICENG","Kinetic Eng.","X","5.0000","1","ES","E","BSE","149.7500","135.5500","","","-1"
"530213","FORINTL","Fortune International","XT","1.0000","1","ES","E","BSE","31.8900","28.8700","","","-1"
"532504","NAVINFLUOR","Navin Fluorine","A","5.0000","1","ES","E","BSE","4896.9500","4006.6500","","","-1"
"531307","RRIL","RRIL","XT","1.0000","1","ES","E","BSE","21.7700","20.9300","","","-1"
"504646","BGWTATO","Bhagwati Autocast","X","5.0000","1","ES","E","BSE","652.1000","590.0000","","","-1"
"531257","PRATIKSH","Pratiksha Chemicals","X","1.0000","1","ES","E","BSE","24.8500","16.5700","","","-1"
"17424","GLOBUSSPR","Globus Spirits","EQ","5.0000","1","ES","E","NSE","1057.6500","705.1500","","","113454"
"538993","PUROHITCON","Purohit Construction Limi","XT","1.0000","1","ES","E","BSE","6.2400","5.6600","","","-1"
"513059","GSAUTO","G.S.Auto International Lt","XT","1.0000","1","ES","E","BSE","22.0300","19.9500","","","-1"
"532334","HBESD","HB Estate Developers","X","1.0000","1","ES","E","BSE","43.4600","35.5600","","","-1"
"3375","SURYAROSNI","Surya Roshni","EQ","5.0000","1","ES","E","NSE","1173.9500","782.6500","","","102180"
"3518","TORNTPHARM","Torrent Pharmaceuticals","EQ","5.0000","1","ES","E","NSE","2031.8500","1662.4500","","","53812"
"14567","BFUTILITIE","BF Utilities","EQ","5.0000","1","ES","E","NSE","690.1500","624.4500","","","152101"
"538596","QUANTBUILD","Quantum Build-Tech","X","1.0000","1","ES","E","BSE","3.1000","2.8200","","","-1"
"14208","TV18BRDCST","TV18 Broadcast","EQ","5.0000","1","ES","E","NSE","53.8000","35.9000","","","2228668"
"538837","JSTL","Jeevan Scientific Technol","X","1.0000","1","ES","E","BSE","68.4100","45.6100","","","-1"
"540961","SHIVAMILLS","Shiva Mills","B","1.0000","1","ES","E","BSE","78.3000","70.8600","","","-1"
"501421","TECHNVISN","Technvision Ventures","XT","5.0000","1","ES","E","BSE","178.5000","161.5000","","","-1"
"8893","UNITECH","Unitech","BZ","5.0000","1","ES","E","NSE","3.3000","3.0000","","","31743580"
"531387","HASTIFIN","Hasti Finance","X","1.0000","1","ES","E","BSE","4.4800","4.3200","","","-1"
"520127","BALTE","Balurghat Technologies Lt","X","1.0000","1","ES","E","BSE","17.9600","14.7000","","","-1"
"10925","GODREJIND","Godrej Industries","EQ","5.0000","1","ES","E","NSE","666.1000","444.1000","","","180101"
"539854","HALDER","Halder Venture","X","5.0000","1","ES","E","BSE","385.5000","257.0000","","","-1"
"10990","RADICO","Radico Khaitan","EQ","5.0000","1","ES","E","NSE","1390.0000","926.7000","","","86219"
"534758","CIGNITI","Cigniti Technologies","A","5.0000","1","ES","E","BSE","938.1000","625.4000","","","-1"
"512393","SHARDUL","Shardul Securities","X","5.0000","1","ES","E","BSE","111.2000","100.7000","","","-1"
"531578","KMFBLDR","Kmf Builders & Developers","X","1.0000","1","ES","E","BSE","4.7900","4.3500","","","-1"
"533218","EMAMIREAL","Emami Realty","B","1.0000","1","ES","E","BSE","94.4100","62.9500","","","-1"
"1491","IFCI","IFCI","EQ","5.0000","1","ES","E","NSE","26.5000","17.7000","","","4523628"
"532507","BAGFILMS","B.A.G.Films & Media","T","1.0000","1","ES","E","BSE","5.8200","5.2800","","","-1"
"534369","TBZ","Tribhovandas Bhimji Zaver","B","5.0000","1","ES","E","BSE","131.2000","87.5000","","","-1"
"15124","KOLTEPATIL","Kolte-Patil Developers Lt","EQ","5.0000","1","ES","E","NSE","564.9500","376.6500","","","212356"
"11141","SUMIT","Sumit Woods","BE","5.0000","1","ES","E","NSE","30.5000","27.6000","","","1000196"
"16745","RBL","Rane Brake Lining","EQ","5.0000","1","ES","E","NSE","948.3500","632.2500","","","126530"
"11536","TCS","Tata Consultancy Services","EQ","5.0000","1","ES","E","NSE","3934.8500","3219.4500","","","25613"
"500173","GFLLIMITED","GFL","B","1.0000","1","ES","E","BSE","105.8700","70.5900","","","-1"
"507872","ASHNOOR","Ashnoor Textile Mills","XT","1.0000","1","ES","E","BSE","40.7500","36.8700","","","-1"
"538895","MIHIKA","Mihika Industries","XT","1.0000","1","ES","E","BSE","26.4200","23.9200","","","-1"
"6286","GULPOLY","Gulshan Polyols","EQ","5.0000","1","ES","E","NSE","273.7500","182.5500","","","438278"
"539620","KEIL","KANORIA ENERGY & INFRASTRUCTURE LIMITED","X","1.0000","1","ES","E","BSE","40.3300","26.8900","","","-1"
"1811","KAKATCEM","Kakatiya Cement Sugar & Ind.","EQ","5.0000","1","ES","E","NSE","263.9000","176.0000","","","254205"
"11840","NH","Narayana Hrudayalaya","EQ","5.0000","1","ES","E","NSE","1274.4500","849.6500","","","94005"
"17675","ALOKINDS","Alok Industries","EQ","5.0000","1","ES","E","NSE","22.2500","14.8500","","","5387285"
"524743","FISCHER","Fischer Chemic","XT","1.0000","1","ES","E","BSE","78.7300","71.2500","","","-1"
"530125","SAMRATPH","Samrat Pharmachem","X","5.0000","1","ES","E","BSE","438.6000","358.9000","","","-1"
"539607","BLUECLOUDS","Blue Cloud Softech","XT","1.0000","1","ES","E","BSE","67.2600","64.6400","","","-1"
"531599","FDC","FDC","A","5.0000","1","ES","E","BSE","443.8500","295.9500","","","-1"
"2909","RICOAUTO","Rico Auto Industries","EQ","5.0000","1","ES","E","NSE","97.5500","65.0500","","","1230011"
"539252","SCFL","Shyam Century Ferrous Lim","B","1.0000","1","ES","E","BSE","23.9700","15.9900","","","-1"
"539278","SYMBIOX","Symbiox Investment & Trad","XT","1.0000","1","ES","E","BSE","2.8900","2.6300","","","-1"
"514183","BLACKROSE","Black Rose Industries","X","5.0000","1","ES","E","BSE","174.3000","116.2000","","","-1"
"524288","AIMCOPEST","Aimco Pesticides","X","5.0000","1","ES","E","BSE","139.0000","92.7000","","","-1"
"2489","ISEC","ICICI Securities","EQ","5.0000","1","ES","E","NSE","739.3000","492.9000","","","162113"
"8175","SAGARDEEP","SAGARDEEP ALLOYS LIMITED","EQ","5.0000","1","ES","E","NSE","29.7000","19.8000","","","557776"
"514448","JYOTIRES","Jyoti Resins & Adhesives","A","5.0000","1","ES","E","BSE","2017.3500","1344.9500","","","-1"
"18248","DEEPENR","DEEP ENE RESOURCES LTD","BE","5.0000","1","ES","E","NSE","149.5500","143.7500","","","681887"
"500540","PREMIER","Premier","T","1.0000","1","ES","E","BSE","2.7300","2.4700","","","-1"
"533007","LGBFORGE","Lgb Forge","B","1.0000","1","ES","E","BSE","9.8800","8.9400","","","-1"
"9499","ARENTERP","RAJDARSHAN INDUSTRIES LTD","BE","5.0000","1","ES","E","NSE","56.2000","50.9000","","","101641"
"21406","AVADHSUGAR","Avadh Sug & Energy","EQ","5.0000","1","ES","E","NSE","835.8000","557.2000","","","143572"
"3496","TIRUMALCHM","Thirumalai Chemicals","EQ","5.0000","1","ES","E","NSE","257.4500","171.6500","","","466070"
"500252","LAXMIMACH","Lakshmi Machine Works","A","5.0000","1","ES","E","BSE","17621.2000","11747.5000","","","-1"
"519421","KSE","KSE","XT","5.0000","1","ES","E","BSE","1723.8500","1559.7500","","","-1"
"539218","SAUMYA","Saumya Consultants","X","1.0000","1","ES","E","BSE","83.4700","75.5300","","","-1"
"509870","SHAHCON","Shah Construction","XT","1.0000","1","ES","E","BSE","60.7400","54.9600","","","-1"
"9431","NORBTEAEXP","NORBEN TEA &EXPORTS LTD","BE","5.0000","1","ES","E","NSE","14.9000","13.5000","","","384224"
"532744","GTNTEX","GTN Textiles","X","1.0000","1","ES","E","BSE","13.3800","8.9200","","","-1"
"511000","MADHUSE","Madhusudan Securities","X","1.0000","1","ES","E","BSE","11.3100","10.2500","","","-1"
"11705","XCHANGING","Xchanging Solutions","EQ","5.0000","1","ES","E","NSE","109.7000","73.2000","","","1093427"
"539268","SYNGENE","Syngene International","A","5.0000","1","ES","E","BSE","846.7000","692.8000","","","-1"
"184","TCPLPACK","Tcpl Packaging","EQ","5.0000","1","ES","E","NSE","2535.0500","1690.0500","","","47329"
"513361","ISWL","India Steel Works","XT","1.0000","1","ES","E","BSE","2.2100","2.0100","","","-1"
"40","AEGISCHEM","Aegis Logistics","EQ","5.0000","1","ES","E","NSE","389.4500","259.6500","","","307826"
"19560","BHANDARI","BHANDARI HOSIERY EXP LTD","BE","5.0000","1","ES","E","NSE","6.5500","5.9500","","","5344288"
"533096","ADANIPOWER","Adani Power","A","5.0000","1","ES","E","BSE","456.6000","304.4000","","","-1"
"8546","CHALET","Chalet Hotels","EQ","5.0000","1","ES","E","NSE","655.7000","437.2000","","","182882"
"505283","KIRLPNU","Kirloskar Pneumatic Co.","A","5.0000","1","ES","E","BSE","716.5500","477.7500","","","-1"
"526397","ALPHAGEO","Alphageo","B","5.0000","1","ES","E","BSE","346.7000","231.2000","","","-1"
"523186","BAPACK","B&A Packaging India Limit","XT","5.0000","1","ES","E","BSE","194.4000","175.9000","","","-1"
"21091","STARCEMENT","Star Cement","EQ","5.0000","1","ES","E","NSE","183.5000","122.4000","","","653699"
"538918","VANICOM","Vani Commercials","XT","1.0000","1","ES","E","BSE","13.6500","12.3500","","","-1"
"531397","POLYCON","Polycon International","X","1.0000","1","ES","E","BSE","13.6500","12.3500","","","-1"
"3821","ZODIACLOTH","Zodiac Clothing","EQ","5.0000","1","ES","E","NSE","135.7500","90.5500","","","849994"
"532810","PFC","Power Finance Corporation","A","5.0000","1","ES","E","BSE","261.9000","214.3000","","","-1"
"511712","RELICTEC","Relic Technologies","X","1.0000","1","ES","E","BSE","18.5200","16.7600","","","-1"
"532878","ALPA","Alpa Laboratories","B","1.0000","1","ES","E","BSE","86.4100","57.6100","","","-1"
"540776","5PAISA","5Paisa Capital","B","5.0000","1","ES","E","BSE","528.0500","352.0500","","","-1"
"531255","PARAGONF","Paragon Finance","X","1.0000","1","ES","E","BSE","34.6500","31.3500","","","-1"
"21683","BRNL","Bharat Road Network","EQ","5.0000","1","ES","E","NSE","50.8000","33.9000","","","2361261"
"919","EIHOTEL","EIH Hotels","EQ","5.0000","1","ES","E","NSE","273.1000","182.1000","","","439005"
"1235","GREAVESCOT","Greaves Cotton","EQ","5.0000","1","ES","E","NSE","166.9000","111.3000","","","718735"
"13648","TALBROAUTO","Talbros Automotive Co.","EQ","5.0000","1","ES","E","NSE","1167.6500","778.4500","","","102765"
"1476","IDBI","IDBI Bank","EQ","5.0000","1","ES","E","NSE","84.9500","56.6500","","","1408564"
"500295","VEDL","Vedanta","A","5.0000","1","ES","E","BSE","247.1000","202.2000","","","-1"
"500189","NDLVENTURE","Nxtdigital","T","5.0000","1","ES","E","BSE","149.1000","134.9000","","","-1"
"538395","NAM","Nam Securities","X","1.0000","1","ES","E","BSE","63.0000","57.0000","","","-1"
"22602","PFS","PTC India Fin Serv","EQ","5.0000","1","ES","E","NSE","35.7000","23.8000","","","3361068"
"500425","AMBUJACEM","Ambuja Cements","A","5.0000","1","ES","E","BSE","464.8500","380.3500","","","-1"
"21676","HINDMOTORS","Hindustan Motors","EQ","5.0000","1","ES","E","NSE","18.7000","12.5000","","","6410222"
"19126","KIOCL","KIOCL","EQ","5.0000","1","ES","E","NSE","396.3000","264.2000","","","302660"
"539040","TTIL","Tirupati Tyres Ltd.","X","1.0000","1","ES","E","BSE","35.6800","32.3000","","","-1"
"20182","ASHOKA","Ashoka Buildcon","EQ","5.0000","1","ES","E","NSE","122.6000","81.8000","","","978320"
"522014","UNIDT","United Drilling Tools","B","5.0000","1","ES","E","BSE","303.9500","202.6500","","","-1"
"517544","CENTUM","Centum Electronics","T","5.0000","1","ES","E","BSE","1446.5000","1308.8000","","","-1"
"523384","MAHAPEXLTD","Maha Rashtra Apex Corpora","B","5.0000","1","ES","E","BSE","180.1000","120.1000","","","-1"
"14667","KMSUGAR","K M Sugar Mills","EQ","5.0000","1","ES","E","NSE","44.5000","29.7000","","","2695328"
"539552","FMEC","F Mec International Finan","XT","1.0000","1","ES","E","BSE","55.1200","52.9600","","","-1"
"516016","SHREYANIND","Shreyans Industries","T","5.0000","1","ES","E","BSE","249.9000","240.1000","","","-1"
"539126","MEP","Mep Infrastructure Develo","B","1.0000","1","ES","E","BSE","15.2500","10.1700","","","-1"
